oid,organization,idate,county,outreachsite,activity,activityspecify,maleadult,maleyouth,femaleadult,femaleyouth,discussiontopic,flyers,brochures,posters,booklets,stickers,others
D2413C48-9F07-4872-B2E4-BCBC980FE54B,MSK=2,18/08/2014,TESO NORTH,KAKURAIT,6=Other(Specify),,12,0,25,0,FP,0,0,0,0,0,0
155BCB0B-2D87-41A3-9E28-BCBEFD49A787,MSK=2,29/10/2013,TESO SOUTH,ONGAROI,2=Womens Group Meetings,,4,2,25,7,ADVANTAGES OF FP,0,0,0,0,0,0
73477AF7-BF32-4B98-977E-BCC2D12B7F0D,MSK=2,26/02/2014,BUTULA,SILVIA ATIENO,1=Comunity Meeting/Barazas,,20,9,41,12,FAMILY PLANNING,0,0,0,0,0,0
61CEC138-355B-4AC1-891B-BCC54C77CEF2,MSK=2,22-10-2014,NAMBALE,NAMABALE,2=Womens Group Meetings,,13,0,360,0,UWEZO FUND,0,0,0,0,0,0
58B1C19A-B65F-460F-98AA-BCD55AACC5AA,MSK=2,27/05/2013,NAMBALE,LUPIDA CU,3=Youth Groups,,117,60,68,26,FAMILY PLANNING,0,0,0,0,0,0
B83FF9C3-4334-4778-AC46-BCD6BAAE331F,MSK=2,27/05/2013,TESO NORTH,MISSING,2=Womens Group Meetings,,0,0,20,0,MALARIA IN PTREGNANCY,0,0,0,0,0,0
98E4A55F-CA6C-4DE4-8C30-BCDBAD061219,FHOK=1,28/03/2014,SIAYA,ADUWA,2=Womens Group Meetings,,0,0,32,0,MALARIA,0,0,0,0,0,0
ABA4EBA5-8F59-475E-AB1D-BCDFB6D262AB,MSK=2,17/08/2014,NAMBALE,CENTRAL,3=Youth Groups,,7,5,3,5,CONDOM USE,0,0,0,0,0,0
433AAABB-D9B3-4059-B7D1-BCF40B872224,FHOK=1,19/05/2014,BONDO,RABANGO PRI,1=Comunity Meeting/Barazas,,19,8,23,12,FP,0,0,0,0,0,0
BA9C770D-7442-4B3F-BEC1-BCF59A6FB7DE,FHOK=1,14-03-2015,SIAYA,OGANO,1=Comunity Meeting/Barazas,,14,2,8,3,FP,0,0,0,0,0,0
9201888D-8191-4E7C-95BA-BCFC7F27A898,FHOK=1,16/09/2012,BONDO,CENTRAL YIMBO,5=FBO services,,0,0,10,0,ALL TYPES OF FP,0,0,0,0,0,0
D195AD6B-663B-4C8F-846A-BD007E3D711F,MSK=2,08/06/2013,BUTULA,ENANDI COMMUNITY,1=Comunity Meeting/Barazas,,14,11,21,18,FAMILY PLANNING,0,0,0,0,0,0
F935D211-581F-44CB-B99E-BD054769B156,MSK=2,18/09/2013,TESO SOUTH,MISSING,6=Other(Specify),,17,0,10,0,RUMOURS AND MISCONCEPTION ABOUT PILLS,0,0,0,0,0,0
8E29A73E-54BD-40D0-BBE1-BD0BE2758C60,MSK=2,25/01/2013,SAMIA,NANGOSIA,3=Youth Groups,MISSING,3,2,4,5,IMPORTANCE OF FP,0,0,0,0,0,0
9C8B1D34-7800-479F-8DAB-BD0C78BA06FD,MSK=2,25/03/2013,BUTULA,OUTSTATION BULWAN,2=Womens Group Meetings,,2,13,5,7,EARLY PREGNANCY IN YOUTHS,0,0,0,0,0,0
3701722A-E7B4-4C84-807F-BD0E77EDD3E8,MSK=2,25/02/2015,BUTULA,WEKHONYE,2=Womens Group Meetings,,0,0,17,18,F/P,0,0,0,0,0,0
1AE0A4AC-095C-405D-97A5-BD103BBF2B11,MSK=2,10/12/2014,BONDO,MISSING,1=Comunity Meeting/Barazas,,0,1,10,1,F/P,0,0,0,0,0,0
85E1692B-FF5C-4FF9-91BE-BD10AAA536E5,MSK=2,18/01/2014,TESO NORTH,OMAAGO,2=Womens Group Meetings,,17,8,42,11,ADVANTAGES AND DISADVANTAGES OF FP,0,0,0,0,0,0
69ED885C-DFDE-4773-BB1E-BD1254D0840C,MSK=2,15/03/2013,BUTULA,WOMEN GROUP MEETING,2=Womens Group Meetings,,3,0,18,7,ADVANTAGES OF F.P,0,0,0,0,0,0
0E9E82D1-F78D-4667-A711-BD12E913867B,MSK=2,13/03/2015,TESO NORTH,LAMNGATA AREA,2=Womens Group Meetings,,0,0,20,9,SAFE FP,0,0,0,0,0,0
E77BD6A4-52FF-4E57-B19E-BD152316C0DA,MSK=2,11/12/2012,NAMBALE,BUKHAYO EAST,2=Womens Group Meetings,,0,1,14,6,F/P,0,21,21,0,0,0
0116A368-95F5-4885-9EB9-BD153B4669CE,FHOK=1,01/05/2015,SIAYA,KOBINGA,1=Comunity Meeting/Barazas,,6,4,11,7,FP,0,0,0,0,0,0
5B855CC0-2645-466F-8DDA-BD18D15DF16A,FHOK=1,13-08-2014,SIAYA,SIGANA B,3=Youth Groups,,9,1,5,3,BENEFITS OF FP,0,0,0,0,0,0
F2C25B38-9642-45D5-8BBE-BD1E3CA72BB6,MSK=2,23/09/2012,BUTULA,MARACHI CENTRAL,5=FBO services,,18,16,26,22,TIGGER TREETMENT,0,10,0,0,0,0
656D8C19-5493-432C-B5E5-BD20DD7D10FB,MSK=2,18/01/2013,SAMIA,NANGOSIA,1=Comunity Meeting/Barazas,MISSING,13,9,11,7,FP METHODS,0,0,0,0,0,0
F8B2BDAB-B249-481F-AEFC-BD2505F4904C,MSK=2,25/11/2013,SAMIA,MISSING,1=Comunity Meeting/Barazas,,19,4,6,0,FAMILY PLANNING,0,0,0,0,0,0
97ABDE57-D1B4-40DA-A83C-BD2E11BABDFD,MSK=2,24/06/2014,BUSIA,BABUNI,3=Youth Groups,,10,5,5,5,F.P,0,0,0,0,0,0
12A4018A-9A6C-4D40-8B65-BD307E9B7F05,FHOK=1,11/04/2015,SIAYA,BAR OLIANG,1=Comunity Meeting/Barazas,,5,10,15,20,STI,0,0,0,0,0,0
8AACD78E-3EAA-4F7D-85D9-BD337B7F82F1,MSK=2,07/09/2014,BUTULA,BUSIADA,4=Theater Groups,,0,3,5,346,F/P,0,0,0,0,0,0
477C2B8F-6EAA-4DB0-BACB-BD372AEA9C63,MSK=2,05-02-2014,TESO SOUTH,KATAKWA,2=Womens Group Meetings,,10,5,12,4,JADEL,0,0,0,0,0,0
8B76D049-569D-4FCE-80C5-BD38D90B1F33,MSK=2,19/10/2013,TESO SOUTH,KAMARINYANG,6=Other(Specify),AGAPE SELF HELP GROUP,7,8,14,11,FP  AND PERSONAL HYGIENE,0,0,0,0,0,0
BA576031-2021-4EA8-87F8-BD42222599A9,MSK=2,09/03/2013,BUTULA,ST MONICAH WOMEN GROUP,2=Womens Group Meetings,,3,0,18,9,EDUCATION ON F.P,0,0,0,0,0,0
4C8F113F-80D4-44C2-A204-BD43CDB456E2,MSK=2,09-01-2015,BUTULA,BUDUMA,2=Womens Group Meetings,,2,1,20,14,FP METHODS,0,0,0,0,0,0
BD58BD12-8B6C-44B3-A429-BD45A37E4604,MSK=2,23/01/2014,SAMIA,KAMWAGE,2=Womens Group Meetings,,2,0,20,5,"HOW TO USE E PILL,HOW IT WORKS AND WHO TO USE",0,0,0,0,0,0
34D81BEC-F07B-4075-A544-BD48E3586DD5,MSK=2,05/07/2014,TESO SOUTH,OCHWA VILLAGE,2=Womens Group Meetings,,7,5,4,1,"SAFE WATER, SANITATION AND FP",0,0,0,0,0,0
E2263986-EA25-4DAC-9BDA-BD49A3B698FB,MSK=2,29/10/2012,TESO SOUTH,AREMIT,2=Womens Group Meetings,,15,0,30,0,IMPORTANCE OF F.P,0,0,0,0,0,0
E4A8BE8A-E8D8-4BA8-A1F1-BD49B09E2D6F,FHOK=1,21/06/2013,BONDO,TII GI WIYI WOMEN  GROUP,2=Womens Group Meetings,,0,0,23,11,LONG TERM METHODS,0,0,0,0,0,0
FB2EFE10-B299-484A-A43E-BD54047571EE,FHOK=1,21/04/2015,BONDO,NYANGERA,3=Youth Groups,,0,20,0,10,FP,0,0,3,2,0,0
8EF65F7C-9D3F-469F-8D13-BD575CD87668,FHOK=1,14/01/2014,BONDO,PIUS OGARA'S HOME,3=Youth Groups,,7,0,10,0,"IMPORTANCE OF LATRINE USE, FP",0,0,0,0,0,0
49720075-8AE4-43D8-893D-BD57B94C8669,FHOK=1,15-05-2015,SIAYA,KAMALUNGA,3=Youth Groups,,0,10,0,15,PILLS AND COINDOMS,0,0,0,0,0,0
C3584043-A730-45BC-B6A0-BD583B13F40A,MSK=2,29/05/2013,BUTULA,PETERS HOME,6=Other(Specify),MISSING,20,10,28,8,F.P,0,0,0,0,0,0
25B85320-F8FB-40EA-ACFD-BD5D624F34AD,FHOK=1,23/05/2014,SIAYA,BORO DISPENSARY,2=Womens Group Meetings,,2,5,20,5,VARIOUS TYPES OF FP,0,0,0,0,0,0
12B6F65D-1943-440E-AC19-BD5E002CECC0,MSK=2,28/04/2014,BUSIA,EBWANGA,4=Theater Groups,,0,17,0,11,FAMILY PLANNING,0,0,0,0,0,0
2D2855CF-66BC-455D-B411-BD654EC42E70,FHOK=1,11/08/2013,BONDO,NDIRA CDK,6=Other(Specify),CHURCH,15,14,18,19,FP,0,0,0,0,0,0
D1EDC209-BF07-4A49-8EDF-BD6D307B447C,MSK=2,28/01/2014,SAMIA,MATAYOS,2=Womens Group Meetings,,10,5,15,3,FAMILY PLANNING,0,0,0,0,0,0
A0FD0850-BF55-4141-8A0C-BD7132267AB2,MSK=2,30/11/2012,BUSIA,LWANYA,1=Comunity Meeting/Barazas,,8,2,31,13,MALARIA,0,0,10,0,0,0
4C6E6135-B76D-4066-817E-BD71CA429942,MSK=2,15/08/2013,TESO NORTH,AKITOLOSIT ALOTEE,2=Womens Group Meetings,,28,90,60,25,FP,0,0,0,0,0,0
0FC9A89E-BA9D-4E3C-AF53-BD74F524EDE7,MSK=2,01/06/2013,NAMBALE,BUKHAYO EAST,2=Womens Group Meetings,,55,17,38,32,F/P,30,20,20,80,0,0
2AB3EB46-15F8-414A-B701-BD788FC5A5E7,MSK=2,10/03/2013,BUTULA,IDUDI VILLAGE(MTOM SGH),2=Womens Group Meetings,,0,0,16,8,MEN INVOLVEMENT IN MODERN F.P,0,0,0,0,0,0
8961A0AD-2FA2-48CB-A1A0-BD7FE65EAECC,FHOK=1,07-03-2015,BONDO,NYABANDA,2=Womens Group Meetings,,20,15,18,20,IUCD,2,2,3,4,1,1
9D53FBC0-8CE3-46A1-8571-BD840C36098C,MSK=2,11/06/2014,TESO NORTH,CHMASIRI,3=Youth Groups,,3,14,0,13,METHODS OF FP AND THEIR BENEFITS,0,0,0,0,0,0
C34EC80C-0DC8-436A-8830-BD8CD59BD0F1,MSK=2,25/01/2013,TESO SOUTH,KWANGAMOR,2=Womens Group Meetings,,2,0,16,2,"FP METHODS, CONDOM USE, NUTRITIONAND GENERAL HYGIENE",0,0,0,0,0,0
FC3924CC-17FF-46EB-9975-BD94065CD7EA,MSK=2,25/05/2013,BUTULA,MISSING,2=Womens Group Meetings,,10,0,30,0,TOPIC WAS GOOD,0,0,0,0,0,0
9453088F-3E56-498B-974B-BD9819E7FDCF,MSK=2,28/04/2013,BUTULA,MISSING,3=Youth Groups,,17,8,12,4,HOW TO USE CONDOMS(FEMALE AND MALE),0,0,0,0,0,0
9A787BD9-32CF-491C-94E9-BD9AFE308BE0,FHOK=1,20/05/2015,SIAYA,KOBINYA,1=Comunity Meeting/Barazas,,10,2,12,1,BTL,0,0,0,0,0,0
73D12693-93D8-4BC3-960F-BD9EB5EC20ED,FHOK=1,05-04-2015,BONDO,NYAGUDA PRI,2=Womens Group Meetings,,23,5,9,3,CARE DURING PREGNANCY,0,0,0,0,0,0
965D9DE4-199C-4146-87A0-BDA53FA2972B,MSK=2,02/03/2013,SAMIA,NANGUBA,3=Youth Groups,,4,10,7,13,ECP  2,0,0,3,0,0,0
371DF83B-B249-4810-882B-BDA61BA2E007,MSK=2,13/08/2013,BUSIA,ALUNGOLI,3=Youth Groups,,0,11,0,8,"BENEFITS OF CONDOM USE,ABSTAINANCE AND CHILLING",0,0,0,0,0,0
CD3A1491-A4E8-4378-87FF-BDACF21C6977,MSK=2,12/01/2013,BUTULA,MARACHI EAST,2=Womens Group Meetings,,5,2,20,8,BTL AND IUCD,0,0,10,0,0,0
979B4EB9-4CC8-4E96-BC6A-BDADD1ECD3E4,MSK=2,13/09/2013,NAMBALE,KAPINA MARKET,2=Womens Group Meetings,,68,12,23,8,FP,0,0,0,0,0,0
587CEB57-A478-4B38-B9F5-BDAE997BFD76,FHOK=1,29/09/2012,SIAYA,SOUTH EAST ALEGO,2=Womens Group Meetings,,0,0,10,0,ABOUT FP,0,0,0,0,0,0
B48FD2D3-93CA-4D4D-9FA9-BDB179440026,MSK=2,24/02/2015,TESO NORTH,MARKET,2=Womens Group Meetings,,11,16,28,18,F/P,0,0,0,0,0,0
DDF99BA1-C492-47E2-98B5-BDB224390FC2,MSK=2,19/06/2014,BUSIA,BUKALAMA,2=Womens Group Meetings,,8,4,12,5,IMPORTANCE OF FP,0,0,0,0,0,0
BCF4F699-F81B-43CC-9CE9-BDB38C1E5112,MSK=2,13/04/2015,TESO SOUTH,GRACE,3=Youth Groups,,22,18,14,13,FP,0,0,0,0,0,0
98E140D1-4C88-43FF-A6A8-BDB677D690A7,MSK=2,23/07/2013,SAMIA,SIO PORT CENTRE,2=Womens Group Meetings,,0,0,15,3,IUCD,0,0,0,0,0,0
81B93607-EB84-45EE-AA55-BDC3D8276047,MSK=2,08/12/2014,TESO SOUTH,ADEREMA,2=Womens Group Meetings,,4,3,9,4,FP AND TYPHOID CONTROL,0,0,0,0,0,0
A3F71B2A-21CB-415B-8A6C-BDC418D24248,FHOK=1,22/04/2014,BONDO,UHASI,3=Youth Groups,,2,10,0,0,FAMILY PLANNING,0,0,0,0,0,0
939E0599-1A79-4749-80E8-BDD12A377FD2,MSK=2,14-04-2015,NAMBALE,BUMALIRANI,6=Other(Specify),,12,20,10,28,MODERN FP,0,0,0,0,0,0
7996D0F8-4F17-465C-9C23-BDD36E0A8C69,MSK=2,09/07/2014,BUSIA,WINROSE,2=Womens Group Meetings,,0,1,20,3,F.P,0,0,0,0,0,0
92DD3ADF-4BBD-452C-9C1D-BDD6904AA8B4,FHOK=1,28/01/2014,SIAYA,ADUWA,2=Womens Group Meetings,,0,0,32,0,FP,0,0,0,0,0,0
45325F71-F07D-4C4C-9D69-BDD6E41AF2C5,MSK=2,15/05/2014,TESO NORTH,UMOJA CHWS CBO,6=Other(Specify),CHWS MEETING,19,0,15,2,IMPORTANCE OF FP TO CHWS,0,0,0,0,0,0
BBA64EDF-B267-419C-A3EF-BDD799B5FAB9,MSK=2,18/10/2014,BONDO,GOT ONGALA,1=Comunity Meeting/Barazas,,10,10,11,13,F/P,0,0,0,0,0,0
F9FBCCAD-7DDA-4292-948D-BDD7C8A3117F,FHOK=1,26/06/2014,BONDO,KOPOLO,3=Youth Groups,,0,14,1,0,F.P,0,0,0,0,0,0
55095A4A-12A4-4240-B67C-BDD7D6F1E6A1,MSK=2,29/09/2014,BUTULA,BURUNDA,6=Other(Specify),MISSING,3,0,25,6,F/P,0,0,0,0,0,0
96CED618-C192-4E85-8505-BDD9C5E0FFD4,MSK=2,16/02/2014,TESO SOUTH,KAMRIANYANG,6=Other(Specify),,11,0,19,0,FP AND CANCER SCREENING,0,0,0,0,0,0
B91B9DE0-2AF7-4760-BCCC-BDDB1CD1D780,MSK=2,24/07/2014,TESO SOUTH,AMAASE,2=Womens Group Meetings,,3,4,13,5,F.P,0,0,0,0,0,0
3EAB93F3-24FD-4BFB-87DE-BDE2974A0D62,FHOK=1,13/03/2015,BONDO,CHAM LUCHI,3=Youth Groups,,5,8,2,6,,0,0,0,0,0,0
47ED431A-7988-4CBD-9E23-BDE4E2E9A9F4,FHOK=1,12/04/2015,SIAYA,LWALA,3=Youth Groups,,10,15,8,20,CONDO,0,0,0,0,0,0
5C142D3F-0A13-4BC8-9DB1-BDE58BB7BA11,FHOK=1,19/06/2014,BONDO,NANNGO CENTER,6=Other(Specify),,11,6,27,10,"STI, HIV/AIDS, HANDWASHING",0,0,0,0,0,0
0DE15E0D-A135-499A-82C4-BDEAB10346D3,MSK=2,19/09/2012,BUSIA,BUKHAYO CENTRAL,3=Youth Groups,,10,8,12,11,USE OF CONDOMS,0,0,4,0,0,0
E7EC7DA3-A406-42A8-8C2D-BDEC5C138908,MSK=2,02/10/2013,NAMBALE,BUKHAYO EAST,2=Womens Group Meetings,"FARMING, MARY GO ROUND",0,0,30,10,GENERAL FP METHODS,0,0,10,0,0,0
1EBAE19B-B149-48EE-BA0E-BDED5A387FEE,FHOK=1,06-05-2015,BONDO,ONYURA,3=Youth Groups,,25,15,12,8,CONDOM USE,5,0,4,3,2,0
C9F4E3EC-9A43-4F83-8EC3-BDF1ECC0E061,MSK=2,23/01/2015,SAMIA,NAMBUKU VILLAGE,2=Womens Group Meetings,,4,0,21,2,BENEFITS OF FP,0,0,0,0,0,0
9505F59A-CAB2-412E-8950-BDF24E6AA30E,MSK=2,15/10/2012,BUTULA,MARACHI EAST,1=Comunity Meeting/Barazas,,45,0,28,0,FP,0,0,0,0,0,0
287069A8-234E-4EC9-8942-BDF2C3CACA30,MSK=2,06/03/2014,TESO NORTH,MISSING,1=Comunity Meeting/Barazas,,35,2,17,5,FAMILY PLANNING,0,0,0,0,0,0
FAA4F91D-1359-4F9D-B214-BDF4B4DC8E3A,MSK=2,29/11/2013,TESO SOUTH,ONGAROI,2=Womens Group Meetings,,10,7,30,10,FP,0,0,0,0,0,0
83723C3C-5A59-41BC-8F1F-BDF57154B239,FHOK=1,26/01/2014,SIAYA,MISSING,5=FBO services,,0,1,6,0,FP AND HEALTH TALK,0,0,0,0,0,0
FF6319A5-C89F-4EFF-B73D-BDFC58CF9D1A,MSK=2,22/09/2012,BUTULA,MARACHI EAST,2=Womens Group Meetings,,0,0,20,8,FP,0,0,0,0,0,0
B16F3230-8C59-4825-B0A5-BDFF49F991EE,MSK=2,24/02/2014,TESO NORTH,OSIA,1=Comunity Meeting/Barazas,,20,15,10,3,FAMILY PLANNING,0,0,0,0,0,0
7B977DF9-9E6E-4C06-B301-BE07C3D6F075,FHOK=1,14/05/2015,BONDO,KOPOLO,3=Youth Groups,,0,15,0,20,FP,2,1,2,3,0,0
CF37B5AF-A3B0-4980-B722-BE08821EE7A9,MSK=2,20/06/2013,SAMIA,MURAMBA SHOPPING CENTER,3=Youth Groups,,0,16,0,2,HOW TO USE CONDOMS,0,0,0,0,0,0
865D2D7E-A09C-4855-A76B-BE08A2F36133,FHOK=1,30/05/2015,BONDO,GOMBE,1=Comunity Meeting/Barazas,,6,13,7,15,REPRODUCTIVE,0,0,0,0,0,0
55B1E665-4FE6-4882-B672-BE09CBE61CCA,MSK=2,22/02/2015,BUSIA,RAKITE,2=Womens Group Meetings,,0,0,13,5,F/P,0,0,0,0,0,0
AFAD6239-0C11-4D07-A7BC-BE0C2A91B610,FHOK=1,23-03-2015,SIAYA,,2=Womens Group Meetings,,20,35,15,15,FP,0,0,0,0,0,0
8218D64E-DDD9-431A-8411-BE14B2925CA9,FHOK=1,18/01/2014,BONDO,,6=Other(Specify),,12,3,15,0,"FP, BENEFITS OF NETS, LATRINE USE",0,0,0,0,0,0
ED52BCE4-FA3B-4FBC-B91A-BE15DB36CFF2,MSK=2,15/01/2014,TESO SOUTH,ODENGRA,2=Womens Group Meetings,,0,0,0,0,BENEFITS OF FP,0,0,0,0,0,0
0B38E6C5-ABFB-4638-9F70-BE1BFAA8AD68,MSK=2,29/01/2014,BONDO,MISSING,1=Comunity Meeting/Barazas,,25,11,15,12,FAMILY PLANNING,0,0,0,0,0,0
196A6F40-3E69-49CD-B47D-BE1EBEDDF2DF,MSK=2,07/11/2014,TESO NORTH,AKACHEP,1=Comunity Meeting/Barazas,,11,3,16,1,FP,0,0,0,0,0,0
85D59DFC-6A94-408D-8559-BE1F0DF8CFB9,MSK=2,16/02/2013,TESO SOUTH,APEGE,3=Youth Groups,,7,9,6,8,IS FP ALLOWED FOR SCHOOL CHILDREN,0,0,0,0,0,0
